# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		565362		63724		44081
1		493466		127404		45351
2		424596		191015		45995
3		374573		254562		46218
4		341395		318094		46268
5		317438		381626		46562
6		300616		445133		46678
7		284925		508632		46683
8		274175		572099		46841
9		264673		635572		46943
10		259146		699058		47065
11		253134		762539		47143
12		247842		826052		47034
13		243412		889530		47111
14		240574		953010		47150
15		235896		1016502		47139
16		231261		1079968		47234
17		228196		1143454		47138
18		226017		1206922		47202
19		223618		1270417		47228
20		222118		1333896		47134
21		220143		1397405		47222
22		218975		1460910		47230
23		217540		1524421		47312
24		217213		1587913		47342
25		216777		1651416		47355
26		215501		1714935		47242
27		213607		1778435		47229
28		212955		1841941		47220
29		211686		1905434		47216
30		210843		1968946		47287
31		209888		2032451		47277
32		209512		2095977		47347
33		209174		2159470		47318
34		208319		2222979		47429
35		208077		2286492		47392
36		206945		2349995		47379
37		205614		2413499		47407
38		204768		2476973		47487
39		203815		2540450		47358
40		202761		2603952		47409
41		201681		2667439		47316
42		200651		2730925		47390
43		199769		2794415		47405
44		199109		2857919		47435
45		198253		2921425		47359
46		197267		2984912		47299
47		195544		3048407		47429
48		194748		3111934		47383
49		194186		3175418		47387
50		193289		3238907		47495
51		190835		3302406		47532
52		188497		3365889		47523
53		187204		3429372		47524
54		185043		3492865		47505
55		183901		3556353		47562
56		182031		3619844		47489
57		180223		3683308		47455
58		179193		3746792		47524
59		178131		3810292		47551
60		176410		3873792		47544
61		174978		3937266		47510
62		173832		4000766		47501
63		173206		4064264		47597
64		171961		4127730		47610
65		171001		4191203		47521
66		169354		4254674		47527
67		167960		4318161		47503
68		166715		4381651		47541
69		165808		4445121		47491
70		164925		4508594		47504
71		163914		4572068		47566
72		163243		4635536		47598
73		162987		4699018		47545
74		162258		4762492		47595
75		162189		4825988		47547
76		162072		4889445		47597
77		161035		4952928		47635
78		160267		5016409		47579
79		159581		5079885		47566
80		158814		5143364		47520
81		157996		5206852		47568
