# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		4796		2391		1286
1		4325		4763		1354
2		3902		7145		1395
3		3800		9517		1453
4		3793		11890		1477
5		3763		14263		1455
6		3756		16636		1470
7		3734		19015		1462
8		3717		21386		1469
9		3697		23749		1492
10		3724		26119		1457
11		3714		28482		1451
12		3663		30851		1482
13		3662		33226		1484
14		3648		35597		1498
15		3643		37964		1493
16		3652		40332		1492
17		3635		42700		1506
18		3613		45066		1499
19		3598		47441		1498
20		3593		49811		1509
21		3607		52186		1484
22		3608		54560		1468
23		3604		56933		1489
24		3601		59304		1486
25		3626		61669		1495
26		3605		64035		1513
27		3582		66401		1523
28		3622		68775		1496
29		3627		71140		1510
30		3614		73510		1526
31		3597		75882		1507
32		3610		78248		1545
33		3620		80619		1503
34		3617		82992		1489
35		3614		85356		1511
36		3613		87727		1522
37		3591		90104		1491
38		3590		92479		1513
39		3575		94845		1514
40		3602		97216		1502
41		3598		99586		1502
42		3579		101961		1488
43		3590		104331		1489
44		3600		106699		1505
45		3591		109064		1499
46		3578		111437		1519
47		3584		113802		1502
48		3574		116170		1515
49		3573		118543		1511
50		3527		120909		1528
51		3546		123274		1508
52		3567		125643		1503
53		3577		128006		1525
54		3560		130372		1546
55		3554		132741		1523
56		3589		135118		1537
57		3574		137479		1495
58		3542		139850		1493
59		3532		142217		1494
60		3534		144597		1498
61		3537		146965		1516
62		3546		149347		1527
63		3528		151721		1484
64		3543		154099		1504
65		3540		156471		1506
66		3538		158845		1498
67		3537		161213		1481
68		3551		163583		1500
69		3516		165951		1506
70		3499		168309		1494
71		3501		170677		1501
72		3484		173045		1493
73		3498		175414		1487
74		3511		177780		1507
75		3517		180157		1513
76		3526		182520		1502
77		3508		184889		1523
78		3492		187260		1526
79		3508		189628		1514
80		3496		191996		1542
81		3503		194363		1513
82		3504		196718		1499
83		3503		199086		1504
84		3504		201449		1505
85		3507		203817		1514
86		3501		206186		1504
87		3512		208554		1507
88		3494		210914		1521
89		3502		213274		1512
90		3498		215639		1501
91		3513		218006		1502
92		3500		220376		1500
93		3497		222743		1508
94		3490		225102		1497
95		3488		227465		1512
96		3487		229818		1511
97		3492		232185		1504
98		3480		234543		1495
99		3484		236902		1516
100		3488		239271		1522
101		3498		241630		1506
102		3505		243996		1540
103		3519		246360		1511
104		3494		248725		1507
105		3469		251092		1508
106		3479		253459		1510
107		3474		255828		1529
108		3465		258191		1533
109		3467		260547		1520
110		3467		262916		1518
111		3482		265281		1527
112		3488		267647		1518
113		3483		270010		1525
114		3487		272375		1509
115		3485		274741		1501
116		3496		277108		1503
117		3497		279469		1498
118		3491		281834		1495
119		3475		284188		1501
120		3461		286553		1506
121		3487		288910		1485
122		3452		291273		1503
123		3467		293635		1507
124		3458		296004		1513
125		3469		298360		1496
126		3492		300725		1519
127		3492		303083		1500
128		3474		305451		1533
129		3478		307814		1512
130		3497		310166		1522
131		3483		312516		1528
132		3481		314879		1519
133		3473		317249		1510
134		3503		319605		1511
135		3496		321968		1503
136		3512		324331		1519
137		3512		326699		1528
138		3498		329058		1518
139		3484		331412		1495
140		3482		333773		1508
141		3481		336125		1515
142		3485		338478		1534
143		3484		340839		1506
144		3500		343195		1525
145		3486		345550		1493
146		3475		347914		1494
147		3477		350271		1494
148		3488		352632		1495
149		3484		354997		1494
150		3465		357351		1513
151		3479		359717		1510
152		3465		362068		1525
153		3457		364425		1527
154		3458		366783		1522
155		3472		369135		1520
156		3482		371493		1519
157		3490		373848		1511
158		3466		376213		1519
159		3485		378571		1541
160		3462		380934		1513
161		3471		383290		1527
162		3452		385655		1540
163		3469		388005		1514
164		3469		390369		1528
165		3456		392730		1500
166		3454		395085		1523
167		3481		397442		1541
168		3465		399802		1522
