# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		121433		2716		1980
1		113416		5399		1990
2		102994		7878		1998
3		95078		10205		1988
4		88403		12519		2015
5		83509		14758		1991
6		80940		16976		2031
7		77661		19222		2013
8		72857		21452		2060
9		70655		23644		2029
10		68246		25838		2033
11		67329		28030		2047
12		65735		30211		2043
13		65218		32396		2058
14		64049		34567		2038
15		62814		36741		2062
16		61624		38915		2085
17		60853		41070		2092
18		59739		43258		2050
19		59096		45417		2034
20		58421		47536		2050
21		57993		49697		2064
22		57688		51829		2045
23		57297		53986		2045
24		57049		56119		2079
25		56611		58268		2035
26		56776		60424		2031
27		56413		62562		2036
28		55916		64720		2059
29		54886		66862		2031
30		54685		69001		2029
31		54467		71163		2035
32		54198		73304		2050
33		53766		75424		2043
34		53596		77570		2051
35		53426		79705		2042
36		53230		81837		2051
37		53865		83988		2053
38		53542		86151		2063
39		53351		88280		2062
40		53365		90438		2065
41		53614		92578		2066
42		52487		94707		2069
43		52274		96834		2082
44		52017		98932		2074
45		51935		101056		2072
46		52141		103168		2080
47		51907		105315		2081
48		51518		107450		2079
49		51546		109583		2055
50		51162		111711		2034
51		51231		113837		2043
52		51232		115950		2053
53		51113		118090		2041
54		51503		120236		2064
55		51216		122382		2060
56		51239		124526		2057
57		50855		126674		2060
58		51179		128818		2053
59		50978		130944		2063
60		50501		133056		2054
61		50543		135170		2066
62		50616		137303		2066
63		50546		139414		2042
64		50820		141549		2076
65		50878		143659		2083
66		51026		145779		2076
67		51139		147913		2074
68		51309		150029		2082
69		50899		152156		2073
70		51387		154270		2073
71		51211		156392		2077
72		51520		158511		2085
73		51225		160656		2067
74		50706		162798		2079
75		50760		164927		2070
76		51125		167036		2068
77		51113		169153		2055
78		51182		171293		2071
79		50461		173423		2067
80		50384		175550		2073
81		50097		177680		2065
82		49780		179796		2079
83		49649		181904		2074
84		49564		184022		2076
85		49526		186169		2070
86		49415		188299		2085
87		49549		190433		2081
88		49424		192549		2065
89		49520		194662		2063
90		49570		196773		2056
91		49468		198897		2055
92		49515		201050		2064
93		49313		203171		2068
94		49370		205269		2059
95		49415		207404		2057
96		49073		209504		2062
97		49418		211646		2069
98		49293		213792		2065
99		49167		215906		2059
100		49470		218028		2041
101		49331		220167		2036
102		49530		222314		2039
103		49565		224439		2048
104		49416		226565		2053
105		49314		228695		2037
106		49439		230814		2053
107		49491		232909		2055
108		49431		235025		2048
109		49481		237126		2045
110		49601		239217		2039
111		49717		241343		2025
112		49472		243466		2043
113		49352		245563		2067
114		49347		247684		2037
115		48999		249816		2047
116		49192		251928		2030
117		49204		254040		2036
118		49088		256133		2042
119		49112		258215		2058
120		48795		260337		2054
121		48818		262443		2043
122		48861		264555		2062
123		48760		266644		2053
124		48860		268753		2064
125		48931		270858		2078
126		49073		272976		2068
127		49008		275069		2064
128		48962		277156		2064
129		48994		279234		2067
130		49167		281347		2071
131		48754		283433		2077
132		48779		285541		2070
133		48973		287636		2063
134		49102		289745		2057
135		49239		291839		2070
136		49211		293910		2073
137		48706		296010		2060
138		48382		298117		2065
139		48406		300201		2061
140		48484		302302		2066
141		48341		304390		2052
142		48628		306500		2049
143		48434		308576		2064
144		48376		310653		2062
145		48478		312762		2057
146		48405		314892		2058
147		48350		316987		2049
148		48321		319068		2047
