# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		122272		2731		2019
1		120385		5462		2015
2		105814		8193		2067
3		89301		10918		2063
4		76547		13635		2057
5		66428		16353		2040
6		60908		19057		2048
7		55779		21753		2034
8		52047		24445		2054
9		49868		27133		2066
10		48970		29824		2046
11		48275		32500		2023
12		47922		35185		2029
13		47527		37866		2030
14		46352		40551		2030
15		46014		43225		2023
16		45640		45906		2031
17		45433		48595		2043
18		45491		51291		2028
19		45434		53987		2024
20		44737		56665		2021
21		44353		59338		2044
22		44713		62003		2036
23		44485		64662		2031
24		44292		67339		2031
25		44749		70014		2042
26		44811		72685		2047
27		44574		75352		2037
28		44801		78022		2045
29		44349		80697		2027
30		44512		83383		2046
31		44666		86048		2040
32		44998		88721		2047
33		44960		91403		2036
34		44783		94075		2033
35		44532		96763		2027
36		43943		99442		2018
37		44192		102116		2040
38		44192		104782		2034
39		44437		107443		2032
40		44405		110112		2041
41		44403		112773		2045
42		44598		115456		2054
43		45113		118128		2042
44		44719		120807		2049
45		44633		123471		2034
46		44535		126144		2042
47		44752		128825		2030
48		44829		131484		2032
49		44524		134161		2047
50		44353		136826		2029
51		44525		139488		2043
52		45040		142155		2050
53		44833		144823		2050
54		44982		147496		2029
55		44912		150168		2028
56		44233		152836		2034
57		43880		155499		2023
58		43697		158169		2028
59		43780		160842		2022
60		43611		163501		2016
61		44174		166171		2021
62		43954		168833		2025
63		44132		171506		2018
64		43924		174174		2048
65		43464		176855		2035
66		43977		179523		2027
67		44178		182196		2016
68		44104		184876		2012
69		44442		187535		2028
70		44238		190203		2041
71		44325		192887		2034
72		44089		195549		2034
73		44605		198219		2017
74		44550		200883		2033
75		44372		203547		2013
76		44603		206220		2013
77		44495		208888		2015
78		44373		211564		2006
79		43981		214234		2034
80		43671		216905		2036
81		43732		219570		2023
82		43505		222232		2029
83		43390		224905		2025
84		43299		227546		2025
85		43265		230213		2030
86		43099		232890		2023
87		43252		235553		2022
88		43156		238215		2026
89		42737		240888		2030
90		42792		243545		2029
91		43059		246205		2023
92		43062		248856		2036
93		43113		251517		2040
94		43066		254175		2035
95		43451		256826		2021
96		43470		259475		2037
97		43716		262138		2038
98		43397		264814		2057
99		43705		267476		2051
100		43301		270144		2050
101		43000		272818		2033
102		43116		275484		2040
103		42984		278158		2040
104		42900		280818		2037
105		42984		283491		2052
106		42880		286154		2036
107		42969		288824		2027
108		42780		291479		2027
109		43246		294132		2032
110		43290		296797		2026
111		43063		299466		2024
112		42864		302137		2042
113		42809		304792		2047
114		42736		307455		2055
115		42772		310109		2054
116		42792		312771		2040
117		42918		315430		2048
118		42970		318097		2040
119		42737		320747		2041
120		42491		323399		2051
121		42759		326064		2042
122		42511		328727		2038
123		42809		331392		2042
124		43013		334042		2038
125		43080		336720		2032
126		43172		339391		2050
127		43344		342062		2031
128		43098		344713		2038
129		42921		347378		2026
130		43019		350047		2041
131		43211		352714		2025
132		43362		355387		2020
133		42910		358059		2038
134		42663		360714		2029
135		42564		363378		2030
136		42513		366035		2032
137		42601		368689		2026
138		42822		371342		2042
139		42748		374006		2037
140		42783		376654		2042
141		42654		379300		2042
142		42601		381969		2040
143		42811		384635		2035
144		42770		387292		2034
145		43013		389952		2040
146		42621		392603		2033
147		42750		395258		2022
148		42710		397922		2018
149		42608		400581		2022
150		42351		403235		2031
151		42313		405891		2022
152		42482		408544		2024
153		42484		411209		2040
154		42404		413856		2021
155		42400		416519		2033
156		42513		419173		2028
157		42589		421824		2031
158		42563		424482		2031
159		42396		427129		2035
160		42335		429794		2031
161		42295		432453		2031
162		42404		435100		2027
163		42563		437746		2025
164		42625		440404		2012
165		42502		443045		2021
166		42442		445691		2027
167		42575		448338		2016
168		42393		451000		2022
169		42310		453663		2030
170		42238		456314		2032
171		42422		458965		2022
172		42671		461622		2027
173		42660		464270		2024
174		42318		466926		2047
175		42208		469584		2038
176		42326		472241		2033
177		42315		474901		2043
178		42346		477560		2034
179		42261		480218		2028
180		42223		482867		2037
181		42075		485513		2040
182		41957		488170		2049
183		42028		490830		2050
184		42204		493489		2046
185		42100		496149		2046
186		42038		498798		2039
187		42021		501447		2023
188		41964		504099		2017
189		41990		506742		2028
190		42095		509398		2035
191		42253		512053		2044
192		42411		514698		2026
193		42360		517356		2036
194		42302		520013		2035
195		42290		522675		2030
196		42215		525325		2037
197		42423		527986		2026
198		42453		530647		2029
199		42479		533308		2028
200		42283		535974		2015
201		42274		538620		2027
202		42122		541268		2028
203		42173		543913		2025
204		42032		546577		2034
205		42032		549242		2025
206		41985		551888		2031
207		42145		554536		2019
208		42033		557200		2029
209		42038		559843		2021
210		42096		562500		2036
211		42128		565151		2034
212		41921		567810		2042
213		41861		570469		2043
214		41775		573122		2044
215		41948		575762		2052
216		42090		578418		2043
217		42068		581072		2030
218		41994		583719		2038
219		41963		586365		2040
220		41924		589008		2024
221		41828		591653		2019
222		41762		594300		2018
223		41794		596949		2018
224		41747		599595		2029
225		41737		602243		2028
226		41763		604897		2024
227		41667		607563		2021
228		41661		610196		2016
229		41521		612848		2025
230		41551		615510		2022
231		41561		618172		2021
232		41552		620830		2018
233		41554		623490		2027
234		41480		626142		2024
235		41480		628787		2027
236		41470		631434		2028
237		41399		634086		2032
238		41549		636721		2029
239		41739		639386		2028
240		41636		642047		2023
241		41644		644704		2021
242		41623		647357		2023
243		41677		649995		2033
244		41635		652647		2032
245		41562		655291		2034
246		41529		657934		2034
247		41552		660578		2032
248		41653		663222		2026
249		41612		665884		2024
250		41635		668537		2032
251		41681		671189		2034
252		41707		673827		2027
