# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		4854		2395		1349
1		4100		4788		1399
2		3847		7183		1447
3		3771		9578		1454
4		3700		11973		1503
5		3632		14368		1494
6		3612		16761		1528
7		3565		19152		1485
8		3561		21547		1535
9		3540		23941		1517
10		3510		26335		1539
11		3521		28729		1530
12		3506		31123		1525
13		3536		33516		1536
14		3491		35910		1546
15		3503		38305		1548
16		3476		40698		1551
17		3475		43093		1557
18		3445		45488		1551
19		3450		47882		1538
20		3417		50277		1530
21		3426		52671		1528
22		3403		55065		1552
23		3390		57459		1538
24		3377		59854		1563
25		3369		62247		1568
26		3363		64642		1566
27		3353		67035		1556
28		3356		69430		1551
29		3359		71825		1567
30		3335		74220		1561
31		3342		76615		1581
32		3302		79008		1585
33		3287		81403		1566
34		3290		83797		1575
35		3313		86189		1555
36		3302		88583		1582
37		3290		90978		1549
38		3282		93373		1560
39		3284		95767		1557
40		3247		98161		1579
41		3253		100554		1563
42		3284		102947		1564
43		3243		105342		1557
44		3264		107733		1552
45		3227		110127		1563
46		3223		112522		1577
47		3233		114917		1566
48		3229		117311		1599
49		3223		119706		1587
50		3201		122101		1586
51		3196		124494		1592
52		3212		126889		1575
53		3218		129282		1576
54		3223		131674		1579
55		3210		134069		1576
56		3175		136463		1588
57		3173		138856		1584
58		3201		141250		1589
59		3184		143643		1592
60		3172		146038		1592
61		3197		148432		1593
62		3179		150825		1591
63		3150		153218		1581
64		3160		155612		1600
65		3139		158007		1602
66		3154		160400		1598
67		3141		162794		1602
68		3136		165189		1621
69		3140		167583		1590
70		3142		169976		1599
71		3150		172371		1607
72		3138		174765		1597
73		3135		177157		1599
74		3125		179552		1582
75		3112		181945		1592
76		3116		184339		1593
77		3120		186732		1603
78		3120		189127		1609
79		3108		191520		1603
80		3106		193912		1600
81		3092		196307		1608
82		3100		198702		1597
83		3095		201095		1623
84		3087		203488		1635
85		3085		205878		1615
86		3094		208270		1617
87		3089		210663		1616
88		3064		213056		1599
89		3053		215450		1597
90		3064		217845		1628
91		3073		220240		1640
92		3042		222633		1627
93		3064		225026		1623
94		3068		227418		1613
95		3061		229813		1623
96		3049		232206		1633
97		3058		234600		1632
