# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		4489		2372		1058
1		4198		4716		1182
2		3866		7068		1247
3		3765		9437		1286
4		3749		11794		1315
5		3753		14157		1323
6		3725		16516		1340
7		3714		18878		1322
8		3718		21237		1348
9		3710		23590		1344
10		3700		25948		1328
11		3707		28301		1347
12		3698		30660		1353
13		3695		33017		1325
14		3714		35375		1342
15		3704		37729		1329
16		3705		40083		1330
17		3711		42440		1335
18		3719		44788		1339
19		3691		47149		1338
20		3712		49504		1335
21		3691		51874		1326
22		3694		54232		1308
23		3690		56592		1331
24		3705		58955		1327
25		3703		61306		1320
26		3691		63651		1325
27		3687		66010		1330
28		3713		68365		1331
29		3703		70720		1330
30		3690		73086		1326
31		3697		75436		1301
32		3697		77795		1319
33		3713		80148		1311
34		3696		82494		1321
35		3698		84841		1329
36		3676		87193		1341
37		3682		89548		1353
38		3691		91911		1331
39		3681		94265		1321
40		3696		96627		1327
41		3693		98972		1342
42		3689		101324		1360
43		3677		103673		1335
44		3685		106026		1356
45		3689		108381		1369
46		3697		110733		1330
47		3674		113079		1343
48		3685		115442		1355
49		3688		117796		1344
50		3681		120157		1343
51		3684		122507		1326
52		3683		124863		1318
53		3690		127214		1320
54		3692		129569		1335
55		3682		131921		1336
56		3688		134278		1334
57		3669		136628		1331
58		3680		138985		1309
59		3660		141341		1353
60		3675		143687		1333
61		3672		146047		1336
62		3676		148412		1337
63		3648		150765		1336
64		3671		153115		1341
65		3640		155481		1335
66		3674		157838		1322
67		3676		160194		1302
68		3677		162547		1327
69		3671		164896		1336
70		3671		167258		1342
71		3662		169604		1363
72		3663		171962		1349
73		3664		174323		1347
74		3660		176669		1341
75		3670		179018		1352
76		3674		181372		1326
77		3676		183722		1342
78		3676		186079		1347
79		3678		188435		1340
80		3652		190793		1353
81		3680		193136		1365
82		3665		195487		1350
83		3662		197836		1335
84		3663		200189		1357
85		3665		202541		1358
86		3661		204891		1362
87		3676		207246		1349
88		3671		209595		1323
89		3681		211952		1358
90		3684		214304		1373
91		3672		216662		1347
92		3669		219021		1365
93		3675		221381		1365
94		3667		223727		1344
95		3679		226079		1369
96		3673		228430		1338
97		3682		230788		1344
98		3678		233140		1330
99		3684		235493		1350
100		3679		237855		1341
101		3672		240208		1347
102		3670		242555		1357
103		3680		244904		1320
104		3673		247256		1347
105		3652		249613		1348
106		3666		251963		1343
107		3681		254318		1366
108		3650		256672		1366
109		3663		259019		1334
110		3673		261375		1344
111		3648		263728		1353
112		3674		266073		1345
113		3674		268423		1377
114		3668		270776		1343
115		3667		273133		1350
116		3666		275481		1355
117		3669		277838		1352
118		3668		280190		1355
119		3673		282546		1356
120		3673		284899		1367
121		3651		287250		1345
122		3644		289609		1368
123		3654		291964		1380
124		3659		294319		1356
125		3657		296681		1344
126		3664		299035		1352
127		3670		301390		1326
128		3679		303758		1358
129		3659		306117		1356
130		3660		308471		1351
131		3669		310830		1349
132		3655		313181		1349
133		3655		315538		1349
134		3677		317882		1372
135		3663		320235		1356
136		3664		322587		1360
137		3673		324945		1368
138		3687		327301		1368
139		3661		329645		1349
140		3677		331999		1364
141		3654		334351		1361
142		3669		336695		1367
143		3661		339060		1375
144		3664		341411		1365
145		3662		343768		1356
146		3653		346118		1373
147		3653		348466		1377
148		3654		350817		1363
149		3660		353163		1378
150		3640		355515		1364
151		3647		357863		1354
152		3656		360220		1353
153		3666		362573		1349
154		3646		364927		1343
155		3666		367288		1360
156		3656		369645		1335
157		3650		371997		1331
158		3661		374354		1366
159		3673		376712		1354
160		3664		379066		1353
161		3649		381421		1361
162		3656		383776		1381
163		3653		386127		1341
164		3659		388475		1366
165		3652		390823		1363
166		3653		393180		1357
167		3657		395529		1347
168		3663		397887		1379
169		3661		400237		1374
170		3650		402592		1381
171		3673		404935		1387
172		3657		407294		1342
173		3666		409654		1365
174		3665		411991		1362
175		3670		414347		1358
176		3663		416699		1347
177		3647		419045		1358
178		3651		421391		1358
179		3666		423744		1344
180		3664		426082		1332
181		3664		428433		1345
182		3656		430795		1339
183		3655		433150		1335
184		3658		435500		1332
185		3664		437859		1368
186		3657		440218		1348
187		3637		442566		1348
188		3655		444933		1373
189		3648		447279		1355
190		3662		449638		1348
191		3654		451988		1382
192		3642		454333		1365
193		3657		456690		1383
194		3645		459042		1369
195		3646		461396		1362
196		3655		463749		1340
197		3653		466096		1371
198		3664		468454		1360
199		3678		470816		1345
200		3660		473177		1368
201		3668		475526		1366
202		3672		477886		1345
203		3664		480229		1359
204		3662		482590		1377
205		3659		484953		1354
206		3660		487308		1376
207		3655		489668		1362
208		3669		492013		1342
209		3661		494359		1345
210		3668		496705		1342
211		3653		499065		1342
212		3665		501414		1345
213		3645		503767		1355
214		3648		506123		1356
215		3635		508488		1338
216		3658		510846		1368
217		3638		513203		1346
218		3643		515560		1376
219		3661		517912		1370
220		3650		520266		1355
221		3647		522615		1362
222		3646		524965		1370
223		3640		527317		1357
224		3637		529660		1360
225		3642		532020		1353
226		3645		534381		1363
227		3645		536737		1360
228		3649		539098		1365
229		3651		541443		1357
230		3650		543790		1379
231		3646		546139		1343
232		3657		548489		1344
233		3656		550833		1358
234		3652		553190		1342
235		3663		555554		1344
236		3646		557914		1348
237		3654		560265		1349
238		3659		562620		1348
239		3668		564970		1360
240		3665		567317		1359
241		3660		569669		1353
242		3666		572011		1363
243		3642		574362		1344
244		3645		576712		1359
245		3652		579072		1348
246		3648		581435		1362
247		3644		583785		1348
248		3664		586142		1347
249		3655		588506		1349
250		3656		590850		1365
251		3670		593202		1365
252		3651		595552		1360
253		3649		597894		1356
254		3659		600245		1357
255		3661		602592		1356
256		3655		604942		1354
257		3635		607298		1340
258		3648		609657		1357
259		3642		612000		1340
260		3649		614352		1347
261		3652		616714		1373
262		3640		619070		1356
263		3634		621431		1376
264		3649		623786		1368
265		3639		626116		1370
266		3641		628463		1340
267		3639		630811		1365
268		3638		633167		1378
269		3633		635529		1366
270		3636		637891		1369
271		3639		640250		1381
272		3642		642601		1388
273		3649		644960		1394
274		3634		647318		1359
275		3650		649670		1371
276		3651		652014		1365
277		3647		654364		1351
278		3651		656714		1360
279		3648		659060		1366
280		3660		661411		1360
281		3649		663763		1359
282		3632		666117		1373
283		3637		668465		1361
284		3629		670822		1352
285		3620		673174		1359
286		3654		675523		1348
287		3665		677875		1342
288		3646		680231		1360
289		3651		682571		1352
290		3657		684923		1379
291		3664		687269		1367
292		3640		689621		1360
293		3644		691973		1366
294		3658		694317		1368
295		3645		696666		1349
296		3648		699024		1375
297		3645		701379		1356
298		3638		703733		1370
299		3616		706074		1369
300		3646		708432		1371
301		3657		710788		1352
302		3659		713136		1360
303		3656		715481		1367
304		3649		717837		1368
305		3641		720188		1356
306		3650		722541		1358
307		3663		724888		1364
308		3642		727233		1384
309		3644		729583		1343
310		3650		731932		1357
311		3636		734275		1369
312		3635		736628		1364
313		3636		738979		1373
314		3649		741326		1365
315		3646		743675		1353
316		3657		746026		1354
317		3628		748379		1356
318		3648		750739		1359
319		3632		753092		1354
320		3640		755441		1329
321		3636		757798		1371
322		3644		760137		1358
323		3645		762485		1373
